In situ aerosol optical thickness collected by the SIMBIOS Program (1997-2000)	McClain, Charles R Barnes, Robert Fargion, Giulietta S Goddard Space Flight Center	National Aeronautics and Space Administration, Goddard Space Flight Center,	2001		google	UCSD	https://catalog.hathitrust.org/Record/8333599	Full View
The First SIMBIOS radiometric intercomparison (SIMRIC-1), April-September 2001	Meister, Gerhard SIMBIOS Project (Goddard Space Flight Center)	National Aeronautics and Space Administration, Goddard Space Flight Center,	2002		google	UCSD	https://catalog.hathitrust.org/Record/8333602	Full View
Sources of variability in chlorophyll analysis by fluorometry and high-performance liquid chromatography in a SIMBIOS inter-calibration exercise	Van Heukelem, Laurie Goddard Space Flight Center	National Aeronautics and Space Administration, Goddard Space Flight Center,	2002		google	UCSD	https://catalog.hathitrust.org/Record/8333604	Full View
Ocean optics protocols for satellite ocean color sensor validation, Revision 2	Fargion, Giulietta S Mueller, James L SIMBIOS Project (Goddard Space Flight Center)	National Aeronautics and Space Administration, Goddard Space Flight Center,	2000		google	UCSD	https://catalog.hathitrust.org/Record/8333606	Full View
SeaWiFS postlaunch technical report series	Firestone, Elaine R Hooker, Stanford B. (Stanford Baird), 1956- Goddard Space Flight Center	National Aeronautics and Space Administration, Goddard Space Flight Center,	2003		google	UCSD	https://catalog.hathitrust.org/Record/8333655	Full View
An atlas of monthly mean distributions of SSMI surface wind speed, ARGOS buoy drift, AVHRR/2 sea surface temperature, and ECMWF surface wind components during 1991	Halpern, David, 1942- Jet Propulsion Laboratory (U.S.) United States. National Aeronautics and Space Administration	National Aeronautics and Space Administration, Jet Propulsion Laboratory,	1993		google	UCSD	https://catalog.hathitrust.org/Record/7221957	Full View
An atlas of monthly mean distributions of SSMI surface wind speed, AVHRR/2 sea surface temperature, AMI surface wind velocity,and TOPEX/POSEIDON sea surface height during 1994	Halpern, David, 1942- Jet Propulsion Laboratory (U.S.)	National Aeronautics and Space Administration, Jet Propulsion Laboratory,	1997		google	UCSD	https://catalog.hathitrust.org/Record/7224149	Full View
An atlas of monthly mean distributions of SSMI surface wind speed, AVHRR sea surface temperature, AMI surface wind velocity, TOPEX/POSEIDON sea surface height during 1996	Halpern, David, 1942- Jet Propulsion Laboratory (U.S.)	National Aeronautics and Space Administration, Jet Propulsion Laboratory,	1998		google	UCSD	https://catalog.hathitrust.org/Record/7230516	Full View
An atlas of monthly mean distributions of SSMI surface wind speed, AVHRR sea surface temperature, AMI surface wind velocity, NSCAT surface wind velocity, and TOPEX/POSEIDON sea surface height during 1997	Halpern, David, 1942- Jet Propulsion Laboratory (U.S.)	National Aeronautics and Space Administration, Jet Propulsion Laboratory,	1999		google	UCSD	https://catalog.hathitrust.org/Record/7233815	Full View
An atlas of monthly mean distributions of SSMI surface wind speed, AVHRR sea surface temperature, TMI sea surface temperature, AMI surface wind velocity, SeaWiFS chlorophyll-a, and TOPEX/POSEIDON sea surface topographyduring 1998	Halpern, David, 1942- Jet Propulsion Laboratory (U.S.)	National Aeronautics and Space Administration, Jet Propulsion Laboratory,	2000		google	UCSD	https://catalog.hathitrust.org/Record/7239763	Full View
Monthly maps of ocean surface thermal forcing, 1987-1991	Liu, W. Timothy Jet Propulsion Laboratory (U.S.) United States. National Aeronautics and Space Administration	National Aeronautics and Space Administration, Jet Propulsion Laboratory,	1993		google	UCSD	https://catalog.hathitrust.org/Record/7247289	Full View
An atlas of monthly mean distributions of SSMI wind speed, AVHRR sea surface temperature, TMI sea surface temperature, QuikSCAT ocean vector wind, SeaWiFS chlorophyll-a, and TOPEX/POSEIDON sea surface topography during 2001	Halpern, David, 1942- Jet Propulsion Laboratory (U.S.)	National Aeronautics and Space Administration, Jet Propulsion Laboratory,	2002		google	UCSD	https://catalog.hathitrust.org/Record/7251078	Full View
The second SIMBIOS radiometric intercomparison (SIMRIC-2), March-November 2002	Meister, Gerhard SIMBIOS Project (Goddard Space Flight Center)	National Aeronautics and Space Administration, Goddard Space Flight Center,	2003		google	UCSD	https://catalog.hathitrust.org/Record/8333656	Full View
SeaWiFS postlaunch technical report series	Firestone, Elaine R Hooker, Stanford B. (Stanford Baird), 1956- Goddard Space Flight Center	National Aeronautics and Space Administration, Goddard Space Flight Center,	2004		google	UCSD	https://catalog.hathitrust.org/Record/8333662	Full View
SeaWiFS postlaunch technical report series	Zibordi, Guiseppe Goddard Space Flight Center	National Aeronautics and Space Administration, Goddard Space Flight Center,	2002		google	UCSD	https://catalog.hathitrust.org/Record/8333665	Full View
The Bering experiment		National Aeronautics and Space Administration,	1973		google	UCSD	https://catalog.hathitrust.org/Record/7178194	Full View
System concept for wide-field-of-view observations of ocean phenomena from space	Putnam, Evelyn S United States. National Aeronautics and Space Administration. Earth Science and Applications Division Eosat Joint EOSAT/NASA SeaWiFS Working Group	National Aeronautics and Space Administration, Earth Science and Applications Division ; Earth Observation Satellite Company,	1987		google	UCSD	https://catalog.hathitrust.org/Record/7214918	Full View
Long-term monitoring of global climate forcings and feedbacks	Fung, Inez Rossow, William Brigance, 1947- Hansen, James E. (James Edward), 1941- Goddard Space Flight Center	National Aeronautics and Space Administration,	1992		google	UCSD	https://catalog.hathitrust.org/Record/7215850	Full View
Satellite-Derived Sea Surface Temperature	JPL Sea Surface Temperature Workshop (2nd : 1983 : Pasadena, Calif.) Jet Propulsion Laboratory (U.S.) United States. National Aeronautics and Space Administration	National Aeronautics and Space Administration ; Jet Propulsion Laboratory, California Institute of Technology,	1984		google	UCSD	https://catalog.hathitrust.org/Record/7242023	Full View
An atlas of monthly mean distributions of SSMI surface wind speed, AVHRR sea surface temperature, TMI sea surface temperature, AMI surface wind velocity, sea WiFS chlorophyll-a, and TOPEX/POSEIDON sea surface topography during 1999	Halpern, David, 1942- Jet Propulsion Laboratory (U.S.)	National Aeronautics and Space Administration, Jet Propulsion Laboratory, CIT,	2001		google	UCSD	https://catalog.hathitrust.org/Record/7242877	Full View
An atlas of monthly mean distributions of SSMI wind speed, AVHRR sea surface temperature, TMI sea surface temperature, AMI ocean vector wind, QuikSCAT ocean vector wind, SeaWiFS chlorophyll-a, and TOPEX/POSEIDON sea surface topography during 2000	Halpern, David, 1942- Jet Propulsion Laboratory (U.S.)	National Aeronautics and Space Administration, Jet Propulsion Laboratory,	2002		google	UCSD	https://catalog.hathitrust.org/Record/7248324	Full View
Science opportunities from the Topex/Poseidon mission	Stewart, Robert H. (Robert Henry), 1941- Lefebvre, M Fu, Lee-Leung	National Aeronautics and Space Administration, Jet Propulsion Laboratory, California Institute of Technology,	1986		google	UCSD	https://catalog.hathitrust.org/Record/8329050	Full View
Some summary geomagnetic activity data, 1932-1976	Meyers, H. (Herbert) Allen, J. H. (Joe Haskell) National Geophysical and Solar-Terrestrial Data Center	National Geophysical and Solar-Terrestrial Data Center, NOAA/Environmental Data Service,	1977		google	UCSD	https://catalog.hathitrust.org/Record/7159136	Full View
Marine turtle postage stamps of the world	Balazs, George H Linsley, Nancy B United States. National Marine Fisheries Service	National Marine Fisheries Service,	1995		google	UCSD	https://catalog.hathitrust.org/Record/7209099	Full View
The Marine geophysical data exchange format-'MGD77'	Hittelman, Allen M MGD77 Task Group Workshop for Marine Geophysical Data Formats (1977 : Boulder, Colo.)	National Geophysical and Solar-Terrestial Data Center,	1981		google	UCSD	https://catalog.hathitrust.org/Record/7224154	Full View
Optics of the sea	North Atlantic Treaty Organization. Advisory Group for Aerospace Research and Development. Electromagnetic Wave Propagation Panel	[National Aeronautics and Space Administration],	1973		google	UCSD	https://catalog.hathitrust.org/Record/7228785	Full View
Expanding opportunities in ocean sciences	United States. National Marine Fisheries Service Hampton University (Va.). Department of Marine Sciences	National Marine Fisheries Service,	1996		google	UCSD	https://catalog.hathitrust.org/Record/7246172	Full View
Big game fishing in the northern Gulf of Mexico during 1972	Rivas, Luis Rene United States. National Marine Fisheries Service	National Marine Fisheries Service,	1973		google	UCSD	https://catalog.hathitrust.org/Record/8340573	Full View
Physical, chemical, and biological characteristics of nearshore zone of Sand Key, Florida	Saloman, Carl H United States. National Marine Fisheries Service	National Marine Fisheries Service, Gulf Coastal Fisheries Center, Panama City Laboratory,	1974		google	UCSD	https://catalog.hathitrust.org/Record/7158222	Full View
Steller sea lion research	Boyd, I. L National Marine Mammal Laboratory (U.S.)	[National Marine Mammal Laboratory],	1995		google	UCSD	https://catalog.hathitrust.org/Record/8331152	Full View
Report of the eighteenth North Pacific Albacore Workshop	North Pacific Albacore Workshop (18th : 2002 : La Jolla, Calif.) Conser, Ray J Crone, Paul R Southwest Fisheries Science Center (U.S.)	National Marine Fisheries Service, Southwest Fisheries Science Center,	2002		google	UCSD	https://catalog.hathitrust.org/Record/8340082	Full View
The Northern fur seal (Callorhinus ursinus)	Clocksin, Teresa National Marine Mammal Laboratory (U.S.)	National Marine Mammal Laboratory, Northwest and Alaska Fisheries Center,	1985		google	UCSD	https://catalog.hathitrust.org/Record/8340133	Full View
Big game fishing in the northern Gulf of Mexico during 1976	Pristas, Paul J Southeast Fisheries Center (U.S.)	National Marine Fisheries Service, Southeast Fisheries Center,	1977		google	UCSD	https://catalog.hathitrust.org/Record/8340428	Full View
Index, summarized wind data	Changery, Michael J Ramsdell, J. V Hodge, W. T United States. Energy Research and Development Administration National Climatic Center	National Oceanic and Atmospheric Administration, Environmental Data Service, National Climatic Center ; Battelle, Pacific Northwest Laboratories,	1977		google	UCSD	https://catalog.hathitrust.org/Record/7224928	Full View
The National Status and Trends Program		National Oceanic and Atmospheric Administration,	1992		google	UCSD	https://catalog.hathitrust.org/Record/7231105	Full View
Summary of pollutant discharges in coastal areas of the New York Bight	National Coastal Pollutant Discharge Inventory Program (U.S.)	National Oceanic and Atmospheric Administration, Strategic Assessment Branch,	1988		google	UCSD	https://catalog.hathitrust.org/Record/7228849	Full View
Demersal fish resources of the eastern Bering Sea; Spring 1976	Bakkala, Richard G Smith, Gary B Northwest and Alaska Fisheries Center (U.S.)	National Oceanic and Atmospheric Administration, National Marine Fisheries Service, Northwest and Alaska Fisheries Center,	1978		google	UCSD	https://catalog.hathitrust.org/Record/8332416	Full View
1993/1994 report of the Southeast Fisheries Science Center Billfish Program	Southeast Fisheries Science Center (U.S.). Billfish Program Farber, Mark I. (Mark Ivan), creator Southeast Fisheries Center (U.S.), publisher Panama City Laboratory, contributor Southeast Fisheries Center (U.S.). Miami Laboratory, contributor	U.S. Department of Commerce, National Oceanic and Atmospheric Administration, National Marine Fisheries Service, Southeast Fisheries Science Center,	1995		google	UCSD	https://catalog.hathitrust.org/Record/8333056	Full View
Albacore fisheries, trade, and market of Japan	Sonu, Sunee C., United States. National Marine Fisheries Service. Southwest Region, sponsor, publisher	U.S. Department of Commerce, National Oceanic and Atmospheric Administration, National Marine Fisheries Service, Southwest Region,	2006		google	UCSD	https://catalog.hathitrust.org/Record/8333356	Full View
Ichthyoplankton and station data for surface (Manta) and oblique (Bongo) plankton tows for California Cooperative Oceanic Fisheries Investigations Survey cruises in 2003	Sandknop Acuña, Elaine Watson, William, 1947- Charter, Richard L Southwest Fisheries Science Center (U.S.) California Cooperative Oceanic Fisheries Investigations (Program)	U.S. Dept. of Commerce, National Oceanic and Atmospheric Administration, National Marine Fisheries Service, Southwest Fisheries Science Center,	2005		google	UCSD	https://catalog.hathitrust.org/Record/8333358	Full View
Baseline studies of heavy metal, halogenated hydrocarbon, and petroleum hydrocarbon pollutants in the marine environment	International Decade of Ocean Exploration Baseline Conference (1972 : New York, N.Y.) National Science Foundation (U.S.). Office for the International Decade of Ocean Exploration	[National Science Foundation],	1972		google	UCSD	https://catalog.hathitrust.org/Record/7157292	Full View
Recommendations for basic research on transfer processes in continental and coastal waters	Hammond, Douglas E National Science Foundation (U.S.). Energy-Related General Research Office	National Science Foundation,	1974		google	UCSD	https://catalog.hathitrust.org/Record/7159024	Full View
Program summary of the International Southern Ocean Studies	National Science Foundation (U.S.). Office for the International Decade of Ocean Exploration	National Science Foundation,	1980		google	UCSD	https://catalog.hathitrust.org/Record/7185836	Full View
Coupling, energetics, and dynamics of atmospheric regions	National Science Foundation (U.S.). Upper Atmospheric Facilities Program National Science Foundation (U.S.). Aeronomy Program	[National Science Foundation],	1987		google	UCSD	https://catalog.hathitrust.org/Record/7226516	Full View
Ocean sciences at the new millennium	University Corporation for Atmospheric Research. Joint Office for Science Support National Science Foundation (U.S.). Division of Ocean Sciences	National Science Foundation, Division of Ocean Sciences,	2001		google	UCSD	https://catalog.hathitrust.org/Record/7242796	Full View
An evaluation of the apparent dissociation constants of carbonic acid in seawater using Atlantic GEOSECS data	Kaiteris, Peter Takahashi, Taro National Science Foundation (U.S.). Office for the International Decade of Ocean Exploration	National Science Foundation, International Decade of Ocean Exploration,	1975		google	UCSD	https://catalog.hathitrust.org/Record/7258244	Full View
Interest Group meeting proceedings	Naval Digital MC&G Interest Group. Meeting (3rd : 1989 : Stennis Space Center, Mississippi) Carter, Susan United States. Naval Ocean Research and Development Activity	Naval Ocean Research and Development Activity,	1989		google	UCSD	https://catalog.hathitrust.org/Record/7186067	Full View
Report for fiscal years 1975-1976, physical oceanography	O'Brien, James J United States. Office of Naval Research United States. Naval Ocean Research and Development Activity	Naval Ocean Research & Development Activity, Office of Naval Research,	1977		google	UCSD	https://catalog.hathitrust.org/Record/7186848	Full View
Proceedings of the 1977 Workshop on Ocean Engineering for Deep Underwater Muon and Neutrino Detection at the Naval Ocean Systems Center, San Diego, California	Workshop on Ocean Engineering for Deep Underwater Muon and Neutrino Detection (1977 : Naval Ocean Systems Center) Wilkins, George Naval Ocean Systems Center (U.S.) DUMAND (Project)	Naval Ocean Systems Center,	1978		google	UCSD	https://catalog.hathitrust.org/Record/7166685	Full View
In situ sediment attenuation and sound velocity ratio measured in shallow water at the Quinault Range	Allman, R. L Igarashi, Y Naval Ocean Systems Center (U.S.)	Naval Ocean Systems Center,	1984		google	UCSD	https://catalog.hathitrust.org/Record/7272321	Full View
Nearshore currents and coral reef ecology of the west coast of Guam, Mariana Islands	Huddell, Howard D	Naval Oceanographic Office,	1974		google	UCSD	https://catalog.hathitrust.org/Record/7246702	Full View
An evaluation of a computerized numerical wave prediction model for the North Atlantic Ocean	Bunting, Donald Charles Moskowitz, Lionel I United States. Naval Oceanographic Office	Naval Oceanographic Office,	1970		google	UCSD	https://catalog.hathitrust.org/Record/8348409	Full View
Some summer oceanographic features of the Laptev and East Siberian Seas	Lockerman, Robert C United States. Naval Oceanographic Office	Naval Oceanographic Office,	1968		google	UCSD	https://catalog.hathitrust.org/Record/8348410	Full View
On the interpretation of fetch-limited wave spectra as measured by an airborne sea-swell recorder	Barnett, T. P Wilkerson, John C. (John Christopher), 1926- United States. Naval Oceanographic Office	Naval Oceanographic Office,	1967		google	UCSD	https://catalog.hathitrust.org/Record/8348411	Full View
Oceanographic survey results, Kara Sea, summer and fall 1965	Milligan, Donald B United States. Naval Oceanographic Office	Naval Oceanographic Office,	1969		google	UCSD	https://catalog.hathitrust.org/Record/8348414	Full View
A study of the Antilles Current using moored current meter arrays	Maloney, William E United States. Naval Oceanographic Office	Naval Oceanographic Office,	1967		google	UCSD	https://catalog.hathitrust.org/Record/8348416	Full View
Catenary analysis for mava buoy array recovery	Mayoral, Carlos R United States. Naval Oceanographic Office	Naval Oceanographic Office,	1982		google	UCSD	https://catalog.hathitrust.org/Record/8348417	Full View
Some summer oceanographic features of the Norwegian Sea, summer 1963	United States. Naval Oceanographic Office	Naval Oceanographic Office,	1969		google	UCSD	https://catalog.hathitrust.org/Record/8348420	Full View
An evaluation of the 1965.O epoch, H.O. 1706 World magnetic variation chart	Hill, Donald W United States. Naval Oceanographic Office	Naval Oceanographic Office,	1968		google	UCSD	https://catalog.hathitrust.org/Record/8348421	Full View
An examination of synoptic oceanographic data	Jung, Glenn H United States. Naval Oceanographic Office	Naval Oceanographic Office,	1967		google	UCSD	https://catalog.hathitrust.org/Record/8348422	Full View
Heat absorption and heat budget at Ocean Station Echo, September 1959	Corton, Edward L United States. Naval Oceanographic Office	Naval Oceanographic Office,	1967		google	UCSD	https://catalog.hathitrust.org/Record/8348428	Full View
Fitting a set of straight Lines to a digital BT profile	Yergen, Walter E United States. Naval Oceanographic Office	Naval Oceanographic Office,	1969		google	UCSD	https://catalog.hathitrust.org/Record/8348431	Full View
Oceanographic survey results off Point Arguello, California, January and November-December 1964	Thomas, Robert W	Naval Oceanographic Office,	1968		google	UCSD	https://catalog.hathitrust.org/Record/8348432	Full View
Detailed thermal structure of the western gulf stream region	Thompson, Bertrand J Gemmill, William H United States. Naval Oceanographic Office	Naval Oceanographic Office,	1968		google	UCSD	https://catalog.hathitrust.org/Record/8348434	Full View
An investigation of XBT encoding errors and their effect on sonar range prediction	Fisher, Alvin Riley, L United States. Naval Oceanographic Office	Naval Oceanographic Office,	1977		google	UCSD	https://catalog.hathitrust.org/Record/8348461	Full View
The influence of the natural environment on MAD operations	Brennan, James A., 1928- Davis, Thomas Mooney, 1934- United States. Naval Oceanographic Office	Naval Oceanographic Office,	1969		google	UCSD	https://catalog.hathitrust.org/Record/8348464	Full View
Major currents along the coasts of Norway and the USSR to the Kurils	Boisvert, William E United States. Naval Oceanographic Office	Naval Oceanographic Office,	1970		google	UCSD	https://catalog.hathitrust.org/Record/8348469	Full View
A synoptic comparison of special sensor microwave/imager displays with numerical products	Lee, Thomas F Boyle, James S Naval Research Laboratory (U.S.)	Naval Research Laboratory,	1993		google	UCSD	https://catalog.hathitrust.org/Record/7240384	Full View
A prototype climate information system	Jarrett, Terry K Naval Research Laboratory (U.S.)	Naval Research Laboratory,	1993		google	UCSD	https://catalog.hathitrust.org/Record/7240783	Full View
Volume reverberation in the Fram Strait marginal ice zone	Wilson, Marcia A Naval Research Laboratory (U.S.)	Naval Research Laboratory,	1993	D 210.8/6:NRL/FR/7174--93-9420	google	UCSD	https://catalog.hathitrust.org/Record/7242649	Full View
Preliminary results of Little Window 2	La Violette, Paul E Little Window 2 Workshop ; (1972 : Suitland, Md.).	Naval Oceanographic Office,	1974		google	UCSD	https://catalog.hathitrust.org/Record/7247060	Full View
An analysis of vibration sensitivity in hydrophone design	Hugus, George Dickson	Naval Research Laboratory,	1980		google	UCSD	https://catalog.hathitrust.org/Record/8328976	Full View
Naval Oceanography Command-- at the heart of every fleet operation	United States. Naval Oceanography Command	[Naval Oceanography Command],	1984		google	UCSD	https://catalog.hathitrust.org/Record/8329620	Full View
System requirements report for abyssal plains waste isolation project	Marcy, April L Hightower, J. Michael Richards, William R Naval Research Laboratory (U.S.). Marine Geosciences Division	Naval Research Laboratory,	1994		google	UCSD	https://catalog.hathitrust.org/Record/8342234	Full View
An Assessment of the Navy's undersea technology needs	Buchanan, Chester Naval Undersea Center	Naval Undersea Center,	1974		google	UCSD	https://catalog.hathitrust.org/Record/7209630	Full View
A proximate biological survey of San Diego Bay, California	Peeling, Thomas J Naval Undersea Center	Naval Undersea Center,	1975		google	UCSD	https://catalog.hathitrust.org/Record/8333504	Full View
Acoustic source levels of four species of small whales	Fish, James F Turl, Charles W Naval Undersea Center	Naval Undersea Center,	1976		google	UCSD	https://catalog.hathitrust.org/Record/8333587	Full View
Wave making by an underwater explosion	Hartmann, Gregory Kemenyi Naval Surface Weapons Center. White Oak Laboratory	Naval Surface Weapons Center, White Oak Laboratory,	1976		google	UCSD	https://catalog.hathitrust.org/Record/8340795	Full View
Proceedings of the Workshop on Low-Frequency Sound Sources	Workshop on Low-Frequency Sound Sources (1973 : San Diego, Calif.) Naval Undersea Center	Naval Undersea Center,	1974		google	UCSD	https://catalog.hathitrust.org/Record/7208977	Full View
Surface-duct sonar measurements	Anderson, E. R Naval Undersea Center	Naval Undersea Center,	1976		google	UCSD	https://catalog.hathitrust.org/Record/8333591	Full View
Acoustic and related properties of the sea floor	Hamilton, Edwin L. (Edwin Lee), 1914-1998 Naval Undersea Center	Naval Undersea Center,	1975		google	UCSD	https://catalog.hathitrust.org/Record/8333607	Full View
Surface-duct sonar measurements	Anderson, E. R Pedersen, M. R Naval Undersea Center	Naval Undersea Center,	1976		google	UCSD	https://catalog.hathitrust.org/Record/8333608	Full View
Surface-duct sonar measurements	Anderson, E. R Naval Undersea Center	Naval Undersea Center,	1976		google	UCSD	https://catalog.hathitrust.org/Record/8333609	Full View
Trident biological survey	Peeling, T. J Naval Undersea Center	Naval Undersea Center,	1976		google	UCSD	https://catalog.hathitrust.org/Record/8333614	Full View
Fish school target strength and doppler measurements	Vent, R. J Naval Undersea Center	Naval Undersea Center,	1976		google	UCSD	https://catalog.hathitrust.org/Record/8333618	Full View
Horizontal forces due to waves acting on large vertical cylinders in deep water	Johnson, E. R Naval Undersea Center	Naval Undersea Center,	1972		google	UCSD	https://catalog.hathitrust.org/Record/8333621	Full View
FASOR II	Seligman, P. F. (Peter F.) Friedl, William A Naval Undersea Center	Naval Undersea Center,	1975		google	UCSD	https://catalog.hathitrust.org/Record/8333622	Full View
Project Deep Ops	Bowers, C. A Henderson, R. S Naval Undersea Center	Naval Undersea Center,	1972		google	UCSD	https://catalog.hathitrust.org/Record/8333625	Full View
Underwater sound pressure minima in bio-acoustic test tanks	Cummings, W. C Thompson, Paul O Holzmann, J. J Naval Undersea Center	Naval Undersea Center,	1975		google	UCSD	https://catalog.hathitrust.org/Record/8333631	Full View
Sound-speed distribution in the western Indian Ocean	Colborn, J. G., 1939- Naval Undersea Center	Naval Undersea Center,	1976		google	UCSD	https://catalog.hathitrust.org/Record/8333636	Full View
Project Deep Ops equipment development	Ching, G. W Porter, H. O Naval Undersea Center	Naval Undersea Center,	1972		google	UCSD	https://catalog.hathitrust.org/Record/8333638	Full View
The whales, dolphins and porpoises of the eastern North Pacific	Leatherwood, Stephen Rice, Dale W Evans, William E. (William Eugene), 1930-2010 Naval Undersea Research and Development Center	Naval Undersea Research and Development Center,	1972		google	UCSD	https://catalog.hathitrust.org/Record/8330403	Full View
A study in computer aided aerospace vehicle design	Calkins, Dale Eugene Naval Undersea Research and Development Center	Naval Undersea Research and Development Center,	1969		google	UCSD	https://catalog.hathitrust.org/Record/8333509	Full View
Temperature fluctuations at a fixed position in San Diego Bay	Smith, Edward LaRay Naval Undersea Research and Development Center	Naval Undersea Research and Development Center,	1972		google	UCSD	https://catalog.hathitrust.org/Record/8333521	Full View
An Environmental survey of Canton Atoll lagoon, 1973	Henderson, R. S Smith, S. V Naval Undersea Research and Development Center	Naval Undersea Research and Development Center,	1976		google	UCSD	https://catalog.hathitrust.org/Record/8333576	Full View
An active sonar performance prediction model	Watson, W. H McGirr, R. W Naval Undersea Research and Development Center	Naval Undersea Research and Development Center,	1972		google	UCSD	https://catalog.hathitrust.org/Record/8333592	Full View
Ocean engineering	Naval Undersea Research and Development Center. Ocean Technology Department	Naval Undersea Research and Development Center,	1972		google	UCSD	https://catalog.hathitrust.org/Record/8333610	Full View
Thermal structure dynamics in the upper 500 meters of the Indian Ocean	Colborn, J. G., 1939- Naval Undersea Research and Development Center	Naval Undersea Research and Development Center,	1971		google	UCSD	https://catalog.hathitrust.org/Record/8333616	Full View
Coherence estimation	Carter, G. Clifford Naval Underwater Systems Center (U.S.)	Naval Underwater Systems Center, Newport Laboratory,	1980	D 201.2:Sci 2/4x	google	UCSD	https://catalog.hathitrust.org/Record/7160662	Full View
Oceanographic activities of the Naval Undersea Warfare Center, San Diego, California	Naval Undersea Warfare Center (U.S.)	[Naval Undersea Warfare Center,],	1967		google	UCSD	https://catalog.hathitrust.org/Record/7186808	Full View
Evaluation of commercially available open circuit scuba regulators	Middleton, James R United States. Navy. Experimental Diving Unit	Navy Experimental Diving Unit,	1980		google	UCSD	https://catalog.hathitrust.org/Record/7260316	Full View
Sound velocity, elasticity, and related properties of marine sediments, North Pacific	Hamilton, Edwin L. (Edwin Lee), 1914-1998	[Naval Undersea Research and Development Center],	1969		google	UCSD	https://catalog.hathitrust.org/Record/8333531	Full View
Opto-acoustic correlation devices	Byram, G. W Naval Undersea Research and Development Center	Naval Undersea Research and Development Center,	1970		google	UCSD	https://catalog.hathitrust.org/Record/8333619	Full View
Friction reduction by algal and bacterial polymers	Kenis, Paul R Hoyt, J. W Naval Undersea Research and Development Center	Naval Undersea Research and Development Center,	1971		google	UCSD	https://catalog.hathitrust.org/Record/8333620	Full View
NUC Symposium on Environmental Preservation, 20-21 May, 1970	NUC Symposium on Environmental Preservation (1970 : San Diego) Naval Undersea Research and Development Center	Naval Undersea Research and Development Center,	1971		google	UCSD	https://catalog.hathitrust.org/Record/8333634	Full View
Sound speed in seawater as a function of realistic temperature-salinity-pressure domain	Anderson, Ernest R Naval Undersea Research and Development Center	Naval Undersea Research and Development Center,	1971		google	UCSD	https://catalog.hathitrust.org/Record/8333635	Full View
Experimentally demonstrated echolocation in the Amazon River Porpoise, Inia Geoffrensis (Blainville)	Penner, R. H Murchison, A. E Naval Undersea Research and Development Center	Naval Undersea Research and Development Center,	1970		google	UCSD	https://catalog.hathitrust.org/Record/8333669	Full View
Harbor freezeup report, 1957	United States. Hydrographic Office	Navy Hydrographic Office,	1959		google	UCSD	https://catalog.hathitrust.org/Record/8348341	Full View
Distribution and density of plastic particulates in the North Pacific Ocean in 1986	Day, Robert H., Ignell, S. E., author Clausen, David, author Auke Bay Laboratory (Juneau, Alaska)	Northwest and Alaska Fisheries Center Auke Bay Laboratory, National Marine Fisheries Service, NOAA,	1986		google	UCSD	https://catalog.hathitrust.org/Record/7175049	Full View
Assessing the sources and loadings of pollutants affecting Tijuana estuary	Langis, René Griswold, Ted Zedler, Joy B	[NOAA Office of Ocean and Coastal Resource Management, Marine and Estuarine Management Division],	1991		google	UCSD	https://catalog.hathitrust.org/Record/7187276	Full View
ROV operations and procedures manual	Horn, Lance W National Undersea Research Program (U.S.)	NOAA National Undersea Research Program, University of North Carolina at Wilmington,	1988		google	UCSD	https://catalog.hathitrust.org/Record/8341328	Full View
Final environmental impact statement and management plan  for the proposed Monterey Bay National Marine Sanctuary	United States. National Oceanic and Atmospheric Administration	NOAA,	1992		google	UCSD	https://catalog.hathitrust.org/Record/8341455	Full View
Ground motion due to surface sources	Weiss, Richard A University of the State of New York	Waterways Experiment Station,	1966		google	UCSD	https://catalog.hathitrust.org/Record/102139678	Full View
Procedures for prediction of ground shock phenomena based on one-dimensional shock propagation considerations	Zaccor, James V Davis, V. W., author Walter, D. F., author	Waterways Experiment Station,	1967		google	UCSD	https://catalog.hathitrust.org/Record/102139679	Full View
Proceedings of the 1965 Army Conference on Tropical Meteorology	Army Conference on Tropical Meteorology (4th : 1965 : Miami Beach, Fla.) Gerrish, Harold P Hiser, H. W. (Homer Wendell) United States. Army Electronics Laboratories University of Miami. Institute of Marine Science. Radar Meteorological Laboratory		1965		google	UCSD	https://catalog.hathitrust.org/Record/7160473	Full View
Proceedings of a conference on orientation in animals	Conference on Orientation in Animals (1953 : Washington, D.C.) United States. Office of Naval Research	Office of Naval Research, Dept. of the Navy,	1953		google	UCSD	https://catalog.hathitrust.org/Record/7161399	Limited View
The role of data atlases in a national program for strategic assessments of oceanic resource-use conflicts	Ehler, Charles N United States. Office of Oceanography and Marine Assessment International Colloquium on Marine Resource Atlases (1985 : London, England)	Oceean Assessments Division, Office of Oceanography and Marine Assessment, National Ocean Service, National Oceanic and Atmospheric Administration,	1985		google	UCSD	https://catalog.hathitrust.org/Record/7230499	Full View
Guidelines for the conduct of scientific diving	National Science Foundation (U.S.). Office of Polar Programs	Office of Polar Programs, National Science Foundation,	1994		google	UCSD	https://catalog.hathitrust.org/Record/8330151	Full View
